99,,,2264,TELEPHANES,,,,,,
99,,,1945,ANTIGENES,,,,,,
99,,,1903,TELLIS,,,,,,
99,,,1874,Theopompus Gaius Julius,,,,,,
98,,,2523,Nicostratus Hist. 01,,,,,,
98,,,2333,POSSIS,,,,,,
98,,,2325,MENECLES,,,,,,
98,,,2286,CERCOPS,,,,,,
96,,,1889,ONASUS,,,,,,
96,,,401,ALEXANDER,,,,,,
95,,,2292,ARISTODEMUS,,,,,,
95,,,1568,PARTHAX,,,,,,
94,,,2470,Diocles Hist. 02,,,,,,
94,,,2442,SOTERICHUS,,,,,,
94,,,448,DROMO,,,,,,
94,,,264,SUSARION,,,,,,
93,,,2419,HEROPHANES,,,,,,
93,,,277,Monodia,,,,,,
92,,,2342,Aristides 02,,,,,,
92,,,897,EUTHYDEMUS,,,,,,
92,,,338,SOSIPHANES,,,,,,
92,,,103,AEMILIANUS,,,,,,
91,,,1714,THEOCRITUS,,,,,,
91,,,414,APOLLOPHANES,,,,,,
90,,,2187,POSIDONIUS,,,,,,
90,,,2142,Philippus 04,,,,,,
90,,,1990,OLYMPUS,,,,,,
90,,,1493,MELINNO,,,,,,
89,,,1892,Theodorus Hist. 02,,,,,,
89,,,1657,Samiorum annales,,,,,,
88,,,2494,Nicarchus 01,,,,,,
88,,,2447,Ariston Phil. 04,,,,,,
88,,,2422,PHILISTUS,,,,,,
88,,,1616,Polemon 04,,,,,,
88,,,142,[BACIS],,,,,,
88,,,136,ARTEMON,,,,,,
87,,,2474,NICANDER,,,,,,
87,,,150,CARPHYLLIDES,,,,,,
86,,,1211,BALAGRUS,,,,,,
86,,,517,TIMOTHEUS,,,,,,
86,,,153,Cornelius Longinus,,,,,,
85,,,1473,Macedonius 02,,,,,,
84,,,2549,Diocles Hist. 01,,,,,,
84,,,2537,Apollodorus Hist. 01,,,,,,
84,,,1930,LAMACHUS,,,,,,
84,,,423,AUTOCRATES,,,,,,
83,,,2320,ECHEMENES,,,,,,
83,,,2318,Macarius 01,,,,,,
83,,,176,Diotimus Epigr. 03,,,,,,
82,,,2522,Demetrius Hist. 06,,,,,,
82,,,2412,ANDROETAS,,,,,,
82,,,2238,SCOPAS (?),,,,,,
82,,,1229,Boeus,,,,,,
81,,,2316,DIOXIPPUS,,,,,,
81,,,2118,Gryllus,,,,,,
81,,,668,Aegimius,,,,,,
81,,,428,CANTHARUS,,,,,,
81,,,91,XENOCRITUS,,,,,,
80,,,1628,POLYSTRATUS,,,,,,
79,,,2240,HICETAS,,,,,,
79,,,2229,XUTHUS,,,,,,
79,,,2208,Demetrius Hist. 01,,,,,,
79,,,1631,POMPEIUS MACER Junior,,,,,,
78,,,2399,EUDROMUS,,,,,,
78,,,2357,GORGON,,,,,,
78,,,2227,PARON,,,,,,
78,,,2217,NICIAS,,,,,,
78,,,1607,Phoronis,,,,,,
78,,,1382,Fragmentum Teliambicum,,,,,,
77,,,2273,DAMON,,,,,,
77,,,1909,DIONYSODORUS,,,,,,
77,,,1381,Fragmentum synodicae epistulae concilii Caesariensis,,,,,,
76,,,2531,METROPHANES,,,,,,
76,,,2313,ANTISTHENES,,,,,,
76,,,1349,Epistula a martyribus Lugdunensibus,,,,,,
76,,,1172,ARCESILAUS,,,,,,
75,,,2420,HEGIAS,,,,,,
75,,,2375,Leo 03,,,,,,
75,,,1691,SOTADES,,,,,,
75,,,1385,Glaucus Hist. 02,,,,,,
75,,,506,STEPHANUS,,,,,,
75,,,301,THESPIS,,,,,,
74,,,1993,ANTIOCHIANUS,,,,,,
74,,,516,TIMOSTRATUS,,,,,,
74,,,175,Diotimus Epigr. 01,,,,,,
73,,,1136,Anonymus presbyter,,,,,,
73,,,453,EPILYCUS,,,,,,
72,,,2307,Artemon Hist. 01,,,,,,
72,,,1968,FABIUS CERYLLIANUS,,,,,,
71,,,2177,Polybius 02,,,,,,
71,,,1980,AESOPUS,,,,,,
71,,,683,Aethiopis,,,,,,
71,,,151,CEREALIUS,,,,,,
70,,,2507,ANDROCLES,,,,,,
70,,,2382,MALACUS,,,,,,
70,,,2285,ALCETAS,,,,,,
70,,,2242,ECHECRATES,,,,,,
70,,,1972,EUMACHUS,,,,,,
70,,,1887,CAUCALUS,,,,,,
70,,,418,ARISTAGORAS,,,,,,
69,,,2410,Polycrates 01,,,,,,
69,,,1984,EMPYLUS,,,,,,
69,,,1580,PHAESTUS,,,,,,
68,,,1745,TULLIUS SABINUS,,,,,,
67,,,1960,TIMOCHARES,,,,,,
67,,,1490,Megillus,,,,,,
67,,,485,OPHELIO,,,,,,
67,,,372,PRAXILLA,,,,,,
66,,,2350,Antipater Hist. 03,,,,,,
66,,,921,HERMOGENES,,,,,,
66,,,420,ARISTONYMUS,,,,,,
66,,,278,Praelusio Mimi,,,,,,
65,,,1654,RHINTHON,,,,,,
65,,,1570,Epitaphium Pectorii,,,,,,
65,,,1567,PARRHASIUS,,,,,,
65,,,1566,PARMENO,,,,,,
65,,,122,APOLLINARIUS,,,,,,
64,,,2463,ARTAVASDES,,,,,,
64,,,2297,PROXENUS,,,,,,
64,,,1748,SOSIGENES,,,,,,
64,,,1592,PHILITAS,,,,,,
63,,,1425,HERMONAX,,,,,,
63,,,1410,HERACLIDES,,,,,,
63,,,1202,Athamas,,,,,,
63,,,469,LAON,,,,,,
63,,,378,ARIPHRON,,,,,,
63,,,112,Antiochus 02,,,,,,
62,,,2476,TAURON,,,,,,
62,,,2324,Dinarchus 01,,,,,,
62,,,2117,Anonymus de metrorum ratione,,,,,,
62,,,52,MENIPPUS,,,,,,
61,,,2415,PHILOCRATES,,,,,,
61,,,2180,JUDAS,,,,,,
61,,,2143,HERMOGENES,,,,,,
61,,,1675,SIMYLUS,,,,,,
61,,,1179,Arimnestus,,,,,,
61,,,305,ARISTIAS,,,,,,
61,,,269,Nautarum Cantiuncula,,,,,,
60,,,2514,Scipio 01,,,,,,
60,,,2513,Aristippus Hist. 01,,,,,,
60,,,2271,AMPHION,,,,,,
60,,,1985,Pollio Asinius,,,,,,
60,,,288,PISANDER,,,,,,
59,,,2538,Dionysius 22,,,,,,
59,,,2173,ANTILEON,,,,,,
59,,,1991,Ptolemaeus 05,,,,,,
58,,,2508,CREON,,,,,,
58,,,639,MENECRATES,,,,,,
58,,,256,PANARCES Scriptor Aenigmatum,,,,,,
57,,,2562,ARISTOTHEUS,,,,,,
57,,,2481,SOSANDER,,,,,,
57,,,2439,LUPERCUS,,,,,,
57,,,320,DIOGENES,,,,,,
56,,,2622,DORIEUS,,,,,,
56,,,2621,DIOPHILUS vel DIOPHILA,,,,,,
56,,,2319,Apollodorus Phil. 01,,,,,,
56,,,1739,TRAJANUS Imperator,,,,,,
56,,,466,HERACLIDES,,,,,,
55,,,441,DEMONICUS,,,,,,
55,,,382,CASTORION,,,,,,
54,,,2521,Antigonus Hist. 02,,,,,,
53,,,2167,ZENOBIA Regina Palmyrae,,,,,,
53,,,1519,Mundus Munatius,,,,,,
53,,,1446,ION,,,,,,
53,,,1160,Apocalypsis Sophoniae,,,,,,
53,,,156,CYLLENIUS,,,,,,
53,,,152,CHAEREMON,,,,,,
52,,,178,DURIS,,,,,,
51,,,2355,XENIADES,,,,,,
51,,,183,EUENUS,,,,,,
50,,,2519,Aristaenetus Hist. 01,,,,,,
50,,,2348,Diogenes Hist. 01,,,,,,
50,,,2230,Boidas,,,,,,
50,,,1415,Heraclitus Epigr. 02,,,,,,
50,,,322,DICAEOGENES,,,,,,
50,,,170,Dionysius 07,,,,,,
50,,,107,ALEXANDER,,,,,,
49,,,2498,Joannes 07,,,,,,
49,,,2281,DEMOTELES,,,,,,
49,,,1579,PHAE+NNUS,,,,,,
49,,,381,LYCOPHRONIDES,,,,,,
49,,,133,ARISTODICUS,,,,,,
48,,,2414,Mosmes,,,,,,
48,,,2204,AUTOCRATES,,,,,,
48,,,2161,Theodorus Hist. 03,,,,,,
48,,,1886,POLYARCHUS,,,,,,
47,,,2384,HERMIAS,,,,,,
47,,,2277,HYPERMENES,,,,,,
47,,,1965,LYSIMACHUS,,,,,,
47,,,324,PATROCLES,,,,,,
46,,,2441,CLINIAS,,,,,,
46,,,2312,ERXIAS,,,,,,
46,,,2263,CHARICLES,,,,,,
46,,,1921,Jason 05,,,,,,
46,,,1538,NICOMACHUS,,,,,,
46,,,1151,APHRODISIUS%19EUPHEMIUS,,,,,,
46,,,321,Aeschylus Trag. 02,,,,,,
46,,,146,BOETHUS,,,,,,
44,,,2383,Diodorus Phil. 02,,,,,,
44,,,1955,Asclepiades Hist. 01,,,,,,
44,,,1554,PAMPHILUS,,,,,,
44,,,477,MYRTILUS,,,,,,
43,,,2170,EUTHYMENES,,,,,,
43,,,2144,Nicostratus Hist. 02,,,,,,
43,,,184,EUGENES,,,,,,
42,,,1502,MENECRATES,,,,,,
42,,,462,EUTHYCLES,,,,,,
42,,,342,Nicomachus Trag. 02,,,,,,
42,,,323,ANTIPHON,,,,,,
42,,,196,HECATAEUS,,,,,,
41,,,2276,ZENIS,,,,,,
41,,,1518,Scaevola,,,,,,
41,,,470,LEUCO,,,,,,
41,,,346,POMPEIUS MACER,,,,,,
41,,,345,APOLLONIDES,,,,,,
41,,,311,IOPHON,,,,,,
41,,,181,ETRUSCUS,,,,,,
40,,,2501,HIPPAGORAS,,,,,,
40,,,2452,GALITAS (?),,,,,,
40,,,2398,BASILIDES,,,,,,
40,,,1872,GORGUS,,,,,,
40,,,600,ZENODOTUS,,,,,,
40,,,169,Dionysius 06,,,,,,
39,,,1957,Demetrius Hist. 02,,,,,,
39,,,479,NICO,,,,,,
38,,,2453,Aristocles Hist. 03,,,,,,
38,,,2249,DRACO,,,,,,
38,,,1869,POLUS,,,,,,
38,,,1621,Polyaenus 02,,,,,,
38,,,1223,BIAS,,,,,,
38,,,696,Alcmaeonis,,,,,,
38,,,244,CLEOBULINA Scriptor Aenigmatum,,,,,,
38,,,189,Gallus 01,,,,,,
37,,,2697,TIMOLAUS,,,,,,
37,,,2308,DEMOGNETUS,,,,,,
37,,,2279,NICOCHARES,,,,,,
37,,,1974,HANNIBAL Rex Carthaginiensium,,,,,,
37,,,1716,Theodorus Epigr. 01,,,,,,
37,,,1122,ANDRON,,,,,,
37,,,240,HERMOLOCHUS,,,,,,
37,,,187,Gaetulicus 02,,,,,,
36,,,2425,EUAGORAS,,,,,,
36,,,2335,PRAXION,,,,,,
36,,,1800,EUBOEUS,,,,,,
36,,,449,ECPHANTIDES,,,,,,
35,,,1962,HERACLITUS,,,,,,
35,,,1746,VALENTINUS,,,,,,
35,,,1659,SATRIUS,,,,,,
35,,,1658,SAMUS,,,,,,
35,,,1565,Parmeno,,,,,,
35,,,1501,MENECRATES,,,,,,
35,,,333,TIMOCLES,,,,,,
35,,,312,PHILOCLES,,,,,,
35,,,161,DEMOCRITUS,,,,,,
34,,,2421,CHARON,,,,,,
34,,,2315,DIODORUS,,,,,,
34,,,1958,SIMONIDES,,,,,,
34,,,1315,DINOLOCHUS,,,,,,
34,,,1176,ARCHYTAS,,,,,,
34,,,442,DEXICRATES,,,,,,
34,,,197,HEDYLE,,,,,,
33,,,2496,Theophilus Hist. 01,,,,,,
33,,,2493,DAMOCRITUS,,,,,,
33,,,2471,PHARNUCHUS,,,,,,
33,,,2381,Demetrius Hist. 04,,,,,,
33,,,1966,NEANTHES Junior,,,,,,
33,,,374,LICYMNIUS,,,,,,
33,,,302,CHOERILUS,,,,,,
33,,,171,Dionysius 51,,,,,,
32,,,2183,Jason 01,,,,,,
32,,,1711,Thearidas,,,,,,
32,,,1002,TIMOSTHENES,,,,,,
31,,,2636,PHERENICUS,,,,,,
31,,,1929,Antipater Hist. 02,,,,,,
31,,,631,PITTACUS,,,,,,
31,,,584,PHILOSTEPHANUS,,,,,,
31,,,522,PISANDER,,,,,,
31,,,514,THUGENIDES,,,,,,
31,,,271,Conventus Avium,,,,,,
31,,,262,SOCRATES,,,,,,
30,,,2529,Aspasius Hist. 01,,,,,,
30,,,2446,Dionysius 24,,,,,,
30,,,1731,THYMOCLES,,,,,,
30,,,1511,MIMNERMUS,,,,,,
30,,,316,XENOCLES,,,,,,
30,,,104,AESCHINES,,,,,,
29,,,2968,MONIMUS,,,,,,
29,,,2693,Ptolemaeus 12,,,,,,
29,,,2469,Diogenes Hist. 02,,,,,,
29,,,2250,MELITO,,,,,,
29,,,1967,LESCHIDES,,,,,,
29,,,1956,Zeno Hist. 02,,,,,,
29,,,1537,NICOMACHUS,,,,,,
29,,,283,HERACLIDES PONTICUS Junior,,,,,,
28,,,2626,HIPPARCHUS,,,,,,
28,,,1928,THEODECTES,,,,,,
28,,,1520,MUSICIUS,,,,,,
28,,,210,EUPHRONIUS,,,,,,
28,,,105,AGIS,,,,,,
27,,,2605,AGAMESTOR,,,,,,
27,,,2528,Zeno Hist. 01,,,,,,
27,,,2524,Seleucus 02,,,,,,
27,,,2388,TIMOCRATES,,,,,,
27,,,2211,TELESARCHUS,,,,,,
27,,,2129,EUPITHIUS,,,,,,
27,,,1926,Xenophon Hist. 02,,,,,,
27,,,1668,SERAPION,,,,,,
27,,,1420,HERMIAS,,,,,,
27,,,1290,CRATES,,,,,,
27,,,179,EPIGONUS,,,,,,
26,,,2443,Aratus Hist. 01,,,,,,
26,,,2301,TIMOGENES,,,,,,
26,,,2251,Theodorus Hist. 01,,,,,,
26,,,1916,MENODOTUS,,,,,,
26,,,995,Nechepso et Petosiris,,,,,,
26,,,457,EUBULIDES,,,,,,
26,,,111,Andronicus 01,,,,,,
25,,,2650,ARRIANUS,,,,,,
25,,,2472,ARTEMIDORUS,,,,,,
25,,,1740,Tryphon 01,,,,,,
25,,,1601,PHILOXENUS,,,,,,
25,,,1228,Boeo,,,,,,
25,,,127,Archias Epigr. 01,,,,,,
24,,,2569,Timaeus,,,,,,
24,,,2356,EUCRATES,,,,,,
24,,,2266,PAXAMUS,,,,,,
24,,,1988,Polyaenus 04,,,,,,
24,,,519,XENO,,,,,,
24,,,371,DIAGORAS,,,,,,
24,,,331,Polyidus,,,,,,
23,,,2314,Diogenes Phil. 02,,,,,,
23,,,1900,BOTRYAS,,,,,,
23,,,1633,PRAXITELES,,,,,,
23,,,370,LAMPROCLES,,,,,,
23,,,366,LASUS,,,,,,
23,,,299,TERPANDER,,,,,,
23,,,120,ANTONIUS,,,,,,
23,,,101,ACERATUS,,,,,,
22,,,2606,AGATHYLLUS,,,,,,
22,,,2437,HERMATELES,,,,,,
22,,,2373,OLYMPICHUS,,,,,,
22,,,1885,ARISTODICUS,,,,,,
22,,,1726,THEOPOMPUS,,,,,,
22,,,1723,THEOLYTUS,,,,,,
22,,,1301,DEMETRIUS,,,,,,
22,,,1257,CHARINUS,,,,,,
22,,,1141,ANTIMACHUS,,,,,,
22,,,710,Amphiarai Exilium,,,,,,
22,,,523,MENECRATES,,,,,,
22,,,185,EUODUS,,,,,,
21,,,2209,CHERSIPHRON%19METAGENES,,,,,,
21,,,1998,EPHORUS Junior,,,,,,
21,,,1954,HERACLIDES,,,,,,
21,,,1931,STRATTIS,,,,,,
20,,,2376,Xenophon Hist. 04,,,,,,
20,,,1462,Liber Eldad et Modad,,,,,,
20,,,168,Dionysius 08,,,,,,
19,,,2617,DEMETRIUS,,,,,,
19,,,2293,EUALCES,,,,,,
19,,,2259,HABRON,,,,,,
19,,,1963,STRATON,,,,,,
19,,,80,ARTEMIDORUS,,,,,,
18,,,2407,PAUSANIAS,,,,,,
18,,,2370,HIEROBOLUS,,,,,,
18,,,2369,GORGOSTHENES,,,,,,
18,,,1543,NUMENIUS,,,,,,
18,,,332,CLEAENETUS,,,,,,
18,,,249,ECHEMBROTUS,,,,,,
18,,,209,Seleucus 03,,,,,,
18,,,206,THEOCLES,,,,,,
18,,,159,Demetrius Epigr. 02,,,,,,
17,,,2500,Alexander Hist. 01,,,,,,
17,,,1640,Ptolemaeus 01,,,,,,
17,,,1150,APHAREUS,,,,,,
17,,,459,EUNICUS,,,,,,
17,,,369,TELESILLA,,,,,,
16,,,2634,PAMPHILUS,,,,,,
16,,,2615,DAPHITAS,,,,,,
16,,,1987,Theodorus Poeta 02,,,,,,
16,,,1973,Xenophon Hist. 03,,,,,,
16,,,1610,PINYTUS,,,,,,
16,,,1593,PHILO,,,,,,
16,,,1512,Minyas,,,,,,
16,,,1096,EUARETUS,,,,,,
16,,,596,ZENOBIUS,,,,,,
16,,,236,ALCIBIADES,,,,,,
16,,,157,CYRILLUS,,,,,,
16,,,135,ARTEMIDORUS,,,,,,
15,,,2647,ZENOTHEMIS,,,,,,
15,,,2611,BUTAS,,,,,,
15,,,1995,Demetrius Hist. 08,,,,,,
15,,,348,BIOTUS,,,,,,
14,,,2681,Diodorus Phil. 01,,,,,,
14,,,1876,Xenophon Hist. 05,,,,,,
14,,,347,SERAPION,,,,,,
14,,,315,STHENELUS,,,,,,
14,,,310,CARCINUS,,,,,,
14,,,258,PIGRES,,,,,,
14,,,254,MELANTHIUS,,,,,,
14,,,247,Dionysius 41,,,,,,
13,,,2614,CLEOMACHUS,,,,,,
13,,,2257,Dionysius 19,,,,,,
13,,,1612,PISO,,,,,,
13,,,1587,PHILIADES,,,,,,
13,,,1500,MENECRATES,,,,,,
13,,,1433,HIPPARCHUS,,,,,,
13,,,1401,HELLADIUS,,,,,,
13,,,1260,CHERSIAS,,,,,,
13,,,355,ZOPYRUS,,,,,,
13,,,335,PHILISCUS,,,,,,
13,,,110,AMMONIDES,,,,,,
12,,,2645,STRATONICUS,,,,,,
12,,,2551,Theodorus Hist. 04,,,,,,
12,,,1717,THEODORUS,,,,,,
12,,,1662,SCIRAS,,,,,,
12,,,1476,MAMERCUS,,,,,,
12,,,396,EUPHANES,,,,,,
12,,,344,MELANTHIUS,,,,,,
12,,,250,EUCLIDES,,,,,,
12,,,172,DIOPHANES,,,,,,
12,,,160,DEMIURGUS,,,,,,
11,,,1950,VARRO,,,,,,
11,,,1087,CLEOPHON,,,,,,
11,,,520,ARCESILAUS,,,,,,
10,,,1979,Heraclides Hist. 02,,,,,,
10,,,1849,DEMETRIUS,,,,,,
10,,,1212,Atridarum reditus,,,,,,
10,,,177,DIPHILUS,,,,,,
9,,,1227,BLAESUS,,,,,,
9,,,856,DIEUCHES,,,,,,
9,,,399,EUDOXUS,,,,,,
9,,,368,CYDIAS,,,,,,
9,,,365,APOLLODORUS,,,,,,
9,,,241,ARISTOXENUS,,,,,,
8,,,2694,SOSTRATUS,,,,,,
8,,,2608,ARCHEBULUS,,,,,,
8,,,2131,PHILISCUS,,,,,,
8,,,1845,Callistratus 04,,,,,,
8,,,314,MORSIMUS,,,,,,
8,,,217,ANACREON Junior,,,,,,
7,,,2624,HERMIAS,,,,,,
7,,,2609,ASOPODORUS,,,,,,
7,,,1844,Heraclides,,,,,,
7,,,1094,THEODORIDES,,,,,,
6,,,2638,PHILO,,,,,,
6,,,2620,Dionysius 46,,,,,,
6,,,1781,Philippus 01,,,,,,
6,,,1472,LYSISTRATUS,,,,,,
6,,,700,APOLLODORUS,,,,,,
6,,,398,SIMYLUS,,,,,,
5,,,2653,ERYCIUS,,,,,,
5,,,2652,DIODORUS,,,,,,
5,,,2651,ARTEMIDORUS,,,,,,
5,,,2618,DIDYMARCHUS,,,,,,
4,,,2729,PRORUS,,,,,,
4,,,2696,Theodorus Poeta 01,,,,,,
4,,,2623,EUANTHES,,,,,,
4,,,2607,ALEXINUS,,,,,,
4,,,1846,SPINTHARUS,,,,,,
4,,,1784,Heraclitus,,,,,,
4,,,397,PRONOMUS,,,,,,
4,,,375,CINESIAS,,,,,,
4,,,367,TYNNICHUS,,,,,,
4,,,326,SOPHOCLES Junior,,,,,,
3,,,2635,PERSINUS,,,,,,
3,,,2613,CALLIMACHUS Junior,,,,,,
3,,,1843,Nicomachus Trag. 01,,,,,,
3,,,1840,Euripides 02,,,,,,
3,,,1792,BIOTTUS,,,,,,
3,,,625,POLEMAEUS,,,,,,
3,,,611,THEODORUS,,,,,,
3,,,313,THEOGNIS,,,,,,
2,,,2644,SMINTHES,,,,,,
2,,,2641,PRISCUS,,,,,,
2,,,2639,POSIDONIUS,,,,,,
2,,,2633,NICERATUS,,,,,,
2,,,2616,DEMARETA,,,,,,
2,,,2612,CAECALUS (?),,,,,,
2,,,1839,POLYPHRASMON,,,,,,
2,,,1361,EUMEDES,,,,,,
2,,,981,Stesichorus 02,,,,,,
2,,,971,OENIADES,,,,,,
2,,,918,LAMYNTHIUS,,,,,,
2,,,900,Cleomenes 01,,,,,,
2,,,816,Theudotus,,,,,,
2,,,720,HARMODIUS,,,,,,
2,,,467,TIMOTHEUS,,,,,,
1,,,1848,MELETUS Junior,,,,,,
1,,,1399,PAMPHILUS,,,,,,
1,,,1115,ARCHESTRATUS,,,,,,
1,,,825,MELITO,,,,,,
1,,,621,Athenodorus,,,,,,
1,,,604,Ptolemaeus 13,,,,,,
1,,,603,Silenus 03,,,,,,
